"YYYYMMDD","ShadowRate","TermPremium-2Y","TermPremium-5Y","TermPremium-7Y","TermPremium-10Y","TermPremium-15Y","TermPremium-20Y","ExpectedRate-2Y","ExpectedRate-5Y","ExpectedRate-7Y","ExpectedRate-10Y","ExpectedRate-15Y","ExpectedRate-20Y"
20190301,-1.7726,-0.05,-0.0628,-0.1001,-0.0742,-0.1057,-0.1583,-0.1,-0.0912,-0.0509,0.0702,0.3357,0.5973
20190304,-1.7727,-0.046,-0.0578,-0.089,-0.0629,-0.0923,-0.1427,-0.1,-0.0912,-0.051,0.0699,0.3353,0.5967
20190305,-1.7732,-0.041,-0.0527,-0.0889,-0.0586,-0.0876,-0.1369,-0.1,-0.0913,-0.0511,0.0696,0.3346,0.5959
20190306,-1.7743,-0.046,-0.0597,-0.0986,-0.0681,-0.0968,-0.1468,-0.1,-0.0913,-0.0514,0.0691,0.3338,0.5948
20190307,-1.7757,-0.047,-0.0596,-0.0984,-0.0724,-0.1027,-0.1586,-0.1,-0.0914,-0.0516,0.0684,0.3327,0.5936
20190308,-1.7775,-0.047,-0.0625,-0.114,-0.0957,-0.1286,-0.1872,-0.1,-0.0915,-0.052,0.0677,0.3316,0.5922
20190311,-1.7792,-0.047,-0.0664,-0.1097,-0.097,-0.1254,-0.1858,-0.1,-0.0916,-0.0523,0.067,0.3304,0.5908
20190312,-1.7809,-0.053,-0.0683,-0.1134,-0.0913,-0.1182,-0.1744,-0.1,-0.0917,-0.0526,0.0663,0.3292,0.5894
20190313,-1.7828,-0.058,-0.0782,-0.1231,-0.1056,-0.133,-0.1869,-0.1,-0.0918,-0.0529,0.0656,0.328,0.5879
20190314,-1.7846,-0.063,-0.0782,-0.1228,-0.0978,-0.1318,-0.1845,-0.1,-0.0918,-0.0532,0.0648,0.3268,0.5865
20190315,-1.7864,-0.065,-0.0791,-0.1175,-0.0921,-0.1246,-0.178,-0.1,-0.0919,-0.0535,0.0641,0.3256,0.585
20190318,-1.7883,-0.061,-0.079,-0.1171,-0.0914,-0.1234,-0.1766,-0.1,-0.092,-0.0539,0.0634,0.3244,0.5836
20190319,-1.7902,-0.061,-0.0789,-0.1248,-0.0996,-0.1332,-0.1891,-0.1,-0.0921,-0.0542,0.0626,0.3232,0.5821
20190320,-1.7921,-0.062,-0.0778,-0.1165,-0.0889,-0.1229,-0.1776,-0.1,-0.0922,-0.0545,0.0619,0.3219,0.5806
20190322,-1.7942,-0.078,-0.0957,-0.1421,-0.1221,-0.1566,-0.216,-0.1,-0.0923,-0.0549,0.0611,0.3206,0.579
20190325,-1.7959,-0.082,-0.1017,-0.1498,-0.1364,-0.1725,-0.2296,-0.1,-0.0923,-0.0552,0.0604,0.3195,0.5776
20190326,-1.7971,-0.069,-0.0846,-0.1306,-0.1158,-0.1495,-0.2024,-0.1,-0.0924,-0.0554,0.0598,0.3185,0.5764
20190327,-1.7981,-0.07,-0.0855,-0.1354,-0.1153,-0.1487,-0.2014,-0.1,-0.0925,-0.0556,0.0593,0.3177,0.5754
20190328,-1.7989,-0.078,-0.1065,-0.1612,-0.1449,-0.1799,-0.2354,-0.1,-0.0925,-0.0558,0.0589,0.3169,0.5744
20190329,-1.7992,-0.083,-0.1095,-0.1571,-0.1406,-0.1733,-0.2297,-0.1,-0.0925,-0.0559,0.0586,0.3163,0.5737
20190401,-1.799,-0.074,-0.1005,-0.145,-0.1284,-0.151,-0.2142,-0.1,-0.0925,-0.056,0.0584,0.316,0.5732
20190402,-1.7986,-0.06,-0.0795,-0.125,-0.1113,-0.1397,-0.2049,-0.1,-0.0925,-0.056,0.0583,0.3157,0.5729
20190403,-1.7982,-0.06,-0.0795,-0.119,-0.1112,-0.1455,-0.2035,-0.1,-0.0925,-0.056,0.0582,0.3155,0.5725
20190404,-1.7976,-0.056,-0.0735,-0.1099,-0.0991,-0.1343,-0.1982,-0.1,-0.0925,-0.0561,0.0581,0.3153,0.5722
20190405,-1.7971,-0.056,-0.0655,-0.1039,-0.09,-0.1231,-0.1869,-0.1,-0.0925,-0.0561,0.058,0.3151,0.5719
20190408,-1.7967,-0.057,-0.0774,-0.1199,-0.1049,-0.1438,-0.2065,-0.1,-0.0926,-0.0561,0.0579,0.3148,0.5715
20190409,-1.7963,-0.063,-0.0774,-0.1178,-0.1037,-0.1385,-0.2001,-0.1,-0.0926,-0.0562,0.0577,0.3145,0.5711
20190410,-1.7959,-0.068,-0.0834,-0.1248,-0.1146,-0.1482,-0.2097,-0.1,-0.0926,-0.0562,0.0576,0.3142,0.5707
20190411,-1.7954,-0.068,-0.0834,-0.1198,-0.1195,-0.155,-0.2154,-0.1,-0.0926,-0.0562,0.0575,0.314,0.5704
20190412,-1.7947,-0.069,-0.0814,-0.1148,-0.1085,-0.1479,-0.2052,-0.1,-0.0926,-0.0562,0.0575,0.3139,0.5702
20190415,-1.7939,-0.065,-0.0694,-0.0968,-0.0885,-0.1257,-0.185,-0.1,-0.0926,-0.0562,0.0575,0.3137,0.57
20190416,-1.7933,-0.055,-0.0574,-0.0828,-0.0784,-0.1205,-0.1917,-0.1,-0.0926,-0.0562,0.0574,0.3135,0.5697
20190417,-1.7929,-0.05,-0.0454,-0.0727,-0.0663,-0.1042,-0.1712,-0.1,-0.0926,-0.0563,0.0573,0.3132,0.5692
20190418,-1.793,-0.056,-0.0614,-0.0876,-0.083,-0.1248,-0.1856,-0.1,-0.0926,-0.0564,0.057,0.3128,0.5686
20190419,-1.7933,-0.051,-0.0624,-0.0875,-0.0827,-0.1202,-0.1749,-0.1,-0.0926,-0.0565,0.0567,0.3122,0.5679
20190422,-1.7939,-0.052,-0.0624,-0.0884,-0.0833,-0.1225,-0.174,-0.1,-0.0926,-0.0566,0.0563,0.3115,0.567
20190423,-1.7948,-0.048,-0.0623,-0.0922,-0.0858,-0.1277,-0.182,-0.1,-0.0927,-0.0568,0.0558,0.3107,0.566
20190424,-1.7959,-0.052,-0.0663,-0.098,-0.0923,-0.1328,-0.1909,-0.1,-0.0927,-0.057,0.0553,0.3098,0.5649
20190425,-1.7971,-0.047,-0.0672,-0.0957,-0.0857,-0.1208,-0.1747,-0.1,-0.0928,-0.0573,0.0547,0.3088,0.5637
20190426,-1.7986,-0.053,-0.0771,-0.1065,-0.0991,-0.1347,-0.1883,-0.1,-0.0929,-0.0575,0.0541,0.3077,0.5623
20190507,-1.8003,-0.056,-0.0761,-0.1052,-0.1024,-0.1376,-0.1959,-0.1,-0.0929,-0.0578,0.0534,0.3066,0.5609
20190508,-1.8021,-0.056,-0.076,-0.1059,-0.1017,-0.1414,-0.1995,-0.1,-0.093,-0.0581,0.0527,0.3054,0.5595
20190509,-1.8039,-0.058,-0.0709,-0.1046,-0.096,-0.1351,-0.193,-0.1,-0.0931,-0.0584,0.052,0.3041,0.558
20190510,-1.8059,-0.058,-0.0768,-0.1042,-0.0952,-0.1338,-0.1864,-0.1,-0.0932,-0.0588,0.0512,0.3028,0.5564
20190513,-1.8081,-0.059,-0.0707,-0.1039,-0.0934,-0.1265,-0.1797,-0.1,-0.0933,-0.0591,0.0504,0.3015,0.5547
20190514,-1.8106,-0.059,-0.0706,-0.1035,-0.0975,-0.13,-0.1879,-0.1,-0.0934,-0.0595,0.0495,0.3,0.5529
20190515,-1.8133,-0.06,-0.0715,-0.1031,-0.0966,-0.1284,-0.186,-0.1,-0.0935,-0.0599,0.0486,0.2984,0.551
20190516,-1.8163,-0.066,-0.0814,-0.1087,-0.1055,-0.1427,-0.199,-0.1,-0.0936,-0.0603,0.0475,0.2967,0.549
20190517,-1.8193,-0.064,-0.0753,-0.1003,-0.0995,-0.13,-0.1909,-0.1,-0.0937,-0.0607,0.0465,0.295,0.5469
20190520,-1.8226,-0.054,-0.0702,-0.0898,-0.0874,-0.1172,-0.1737,-0.1,-0.0938,-0.0612,0.0454,0.2932,0.5447
20190521,-1.8264,-0.054,-0.0711,-0.0883,-0.0863,-0.1202,-0.1763,-0.1,-0.0939,-0.0617,0.0443,0.2912,0.5423
20190522,-1.8305,-0.052,-0.07,-0.0938,-0.091,-0.1291,-0.1887,-0.1,-0.094,-0.0622,0.043,0.2891,0.5397
20190523,-1.8348,-0.053,-0.0768,-0.0992,-0.0996,-0.1318,-0.194,-0.1,-0.0942,-0.0628,0.0416,0.2868,0.537
20190524,-1.8395,-0.055,-0.0797,-0.1086,-0.1082,-0.1405,-0.1982,-0.1,-0.0943,-0.0634,0.0402,0.2845,0.5342
20190527,-1.8443,-0.056,-0.0795,-0.103,-0.1008,-0.1321,-0.1933,-0.1,-0.0945,-0.064,0.0388,0.2821,0.5313
20190528,-1.8494,-0.062,-0.0844,-0.1094,-0.1033,-0.1406,-0.2013,-0.1,-0.0946,-0.0646,0.0373,0.2796,0.5283
20190529,-1.8546,-0.073,-0.1012,-0.1318,-0.1248,-0.159,-0.2182,-0.1,-0.0948,-0.0652,0.0358,0.277,0.5252
20190530,-1.8598,-0.069,-0.0911,-0.1202,-0.1113,-0.1435,-0.2041,-0.1,-0.0949,-0.0658,0.0343,0.2745,0.5221
20190531,-1.8652,-0.079,-0.106,-0.1346,-0.1248,-0.1589,-0.221,-0.1,-0.095,-0.0664,0.0328,0.2719,0.519
20190603,-1.8705,-0.08,-0.1058,-0.13,-0.1193,-0.1463,-0.2078,-0.1,-0.0952,-0.067,0.0313,0.2693,0.5158
20190604,-1.8759,-0.086,-0.1157,-0.1424,-0.1267,-0.1567,-0.2197,-0.1,-0.0953,-0.0676,0.0297,0.2667,0.5127
20190605,-1.8813,-0.121,-0.1546,-0.1688,-0.1512,-0.1781,-0.2415,-0.1,-0.0954,-0.0682,0.0282,0.2641,0.5095
20190606,-1.8865,-0.107,-0.1444,-0.1632,-0.1428,-0.1706,-0.2385,-0.1,-0.0956,-0.0688,0.0268,0.2616,0.5065
20190607,-1.8916,-0.097,-0.1333,-0.1526,-0.1374,-0.1622,-0.2355,-0.1,-0.0957,-0.0694,0.0254,0.2592,0.5035
20190610,-1.8966,-0.099,-0.1382,-0.1621,-0.141,-0.1698,-0.2576,-0.1,-0.0958,-0.0699,0.024,0.2568,0.5006
20190611,-1.9014,-0.094,-0.1251,-0.1556,-0.1297,-0.1575,-0.2448,-0.1,-0.0959,-0.0704,0.0227,0.2545,0.4978
20190612,-1.9062,-0.095,-0.13,-0.1551,-0.1284,-0.1602,-0.2429,-0.1,-0.096,-0.0709,0.0214,0.2522,0.4949
20190613,-1.9109,-0.1,-0.1349,-0.1506,-0.1281,-0.1549,-0.2292,-0.1,-0.0961,-0.0714,0.0201,0.2499,0.4922
20190614,-1.9156,-0.106,-0.1388,-0.1601,-0.1408,-0.1667,-0.2414,-0.1,-0.0962,-0.0719,0.0188,0.2477,0.4894
20190617,-1.9203,-0.096,-0.1327,-0.1547,-0.1396,-0.1634,-0.2426,-0.1,-0.0963,-0.0723,0.0176,0.2454,0.4866
20190618,-1.9248,-0.103,-0.1336,-0.1582,-0.1384,-0.1662,-0.2459,-0.1,-0.0964,-0.0728,0.0164,0.2432,0.4839
20190619,-1.9293,-0.114,-0.1435,-0.1688,-0.1482,-0.1811,-0.2553,-0.1,-0.0965,-0.0732,0.0152,0.2411,0.4813
20190620,-1.9336,-0.135,-0.1694,-0.1943,-0.177,-0.2171,-0.2967,-0.1,-0.0966,-0.0737,0.014,0.2391,0.4787
20190621,-1.9373,-0.139,-0.1803,-0.194,-0.175,-0.2052,-0.2735,-0.1,-0.0967,-0.074,0.013,0.2372,0.4765
20190624,-1.9405,-0.132,-0.1713,-0.1826,-0.1581,-0.1816,-0.2504,-0.1,-0.0967,-0.0744,0.0121,0.2356,0.4744
20190625,-1.9435,-0.128,-0.1692,-0.1823,-0.1583,-0.178,-0.2484,-0.1,-0.0968,-0.0747,0.0113,0.234,0.4724
20190626,-1.9464,-0.117,-0.1642,-0.177,-0.1505,-0.1605,-0.2275,-0.1,-0.0968,-0.075,0.0105,0.2325,0.4705
20190627,-1.9492,-0.113,-0.1561,-0.1728,-0.1436,-0.15,-0.2146,-0.1,-0.0969,-0.0752,0.0096,0.231,0.4686
20190628,-1.9522,-0.122,-0.165,-0.1865,-0.1648,-0.1684,-0.2377,-0.1,-0.097,-0.0755,0.0088,0.2294,0.4667
20190701,-1.955,-0.124,-0.155,-0.1712,-0.148,-0.15,-0.2208,-0.1,-0.097,-0.0758,0.008,0.228,0.4648
20190702,-1.9579,-0.12,-0.1469,-0.1649,-0.1422,-0.1484,-0.2139,-0.1,-0.0971,-0.0761,0.0072,0.2264,0.4629
20190703,-1.9609,-0.125,-0.1659,-0.1896,-0.1664,-0.1739,-0.236,-0.1,-0.0971,-0.0764,0.0064,0.2249,0.461
20190704,-1.9638,-0.121,-0.1628,-0.1863,-0.1656,-0.1774,-0.2441,-0.1,-0.0972,-0.0767,0.0056,0.2234,0.4591
20190705,-1.9666,-0.111,-0.1628,-0.1901,-0.1748,-0.1869,-0.2522,-0.1,-0.0972,-0.0769,0.0048,0.2219,0.4572
20190708,-1.9691,-0.102,-0.1447,-0.1738,-0.1581,-0.1686,-0.2345,-0.1,-0.0973,-0.0772,0.0041,0.2206,0.4555
20190709,-1.9715,-0.097,-0.1347,-0.1656,-0.1474,-0.1673,-0.2378,-0.1,-0.0973,-0.0774,0.0034,0.2193,0.4538
20190710,-1.9739,-0.088,-0.1187,-0.1504,-0.1307,-0.145,-0.2111,-0.1,-0.0973,-0.0776,0.0027,0.218,0.4521
20190711,-1.9765,-0.094,-0.1286,-0.1591,-0.145,-0.1596,-0.2204,-0.1,-0.0974,-0.0779,0.002,0.2166,0.4504
20190712,-1.979,-0.084,-0.1126,-0.1379,-0.1193,-0.1312,-0.1927,-0.1,-0.0974,-0.0781,0.0013,0.2152,0.4487
20190716,-1.9818,-0.091,-0.1175,-0.1436,-0.1236,-0.1338,-0.1959,-0.1,-0.0975,-0.0784,6e-04,0.2138,0.4469
20190717,-1.9848,-0.086,-0.1175,-0.1434,-0.1278,-0.1343,-0.2049,-0.1,-0.0975,-0.0786,-2e-04,0.2123,0.4449
20190718,-1.9881,-0.097,-0.1334,-0.1531,-0.1369,-0.1467,-0.2149,-0.1,-0.0976,-0.0789,-0.0011,0.2107,0.4429
20190719,-1.9914,-0.103,-0.1384,-0.1558,-0.1361,-0.1451,-0.2068,-0.1,-0.0976,-0.0792,-0.0019,0.2091,0.4408
20190722,-1.9949,-0.104,-0.1383,-0.1575,-0.1352,-0.1434,-0.2047,-0.1,-0.0977,-0.0795,-0.0028,0.2074,0.4387
20190723,-1.9986,-0.105,-0.1433,-0.1672,-0.1443,-0.1526,-0.2125,-0.1,-0.0977,-0.0798,-0.0037,0.2056,0.4365
20190724,-2.0023,-0.106,-0.1392,-0.1669,-0.1434,-0.1559,-0.2132,-0.1,-0.0978,-0.0801,-0.0046,0.2039,0.4342
20190725,-2.0061,-0.107,-0.1432,-0.1716,-0.1475,-0.1601,-0.218,-0.1,-0.0978,-0.0804,-0.0055,0.2021,0.432
20190726,-2.01,-0.112,-0.1431,-0.1713,-0.1466,-0.1573,-0.2157,-0.1,-0.0979,-0.0807,-0.0064,0.2003,0.4297
20190729,-2.0138,-0.113,-0.1371,-0.166,-0.1407,-0.1506,-0.2044,-0.1,-0.0979,-0.081,-0.0073,0.1986,0.4274
20190730,-2.0178,-0.113,-0.148,-0.1707,-0.1447,-0.1537,-0.2101,-0.1,-0.098,-0.0813,-0.0083,0.1967,0.4251
20190731,-2.0219,-0.109,-0.149,-0.1754,-0.1478,-0.1569,-0.2188,-0.1,-0.098,-0.0816,-0.0092,0.1949,0.4228
20190801,-2.026,-0.089,-0.1289,-0.1501,-0.1208,-0.134,-0.1964,-0.1,-0.0981,-0.0819,-0.0102,0.193,0.4204
20190802,-2.0303,-0.105,-0.1599,-0.1848,-0.1559,-0.1701,-0.2329,-0.1,-0.0981,-0.0822,-0.0111,0.1911,0.4179
20190805,-2.0346,-0.116,-0.1858,-0.2105,-0.1849,-0.1982,-0.2635,-0.1,-0.0982,-0.0825,-0.0121,0.1892,0.4155
20190806,-2.0386,-0.121,-0.1808,-0.2052,-0.168,-0.1784,-0.2422,-0.1,-0.0982,-0.0828,-0.013,0.1874,0.4132
20190807,-2.0425,-0.137,-0.1957,-0.2249,-0.1841,-0.1957,-0.2659,-0.1,-0.0983,-0.0831,-0.0139,0.1857,0.4109
20190808,-2.0461,-0.143,-0.1907,-0.2267,-0.1763,-0.197,-0.2738,-0.1,-0.0983,-0.0833,-0.0147,0.184,0.4088
20190809,-2.0495,-0.173,-0.2107,-0.2534,-0.2046,-0.2285,-0.3078,-0.1,-0.0983,-0.0836,-0.0154,0.1825,0.4068
20190813,-2.0523,-0.191,-0.2276,-0.2732,-0.2209,-0.2471,-0.331,-0.1,-0.0984,-0.0838,-0.0161,0.1811,0.405
20190814,-2.0545,-0.177,-0.2126,-0.258,-0.2043,-0.223,-0.3085,-0.1,-0.0984,-0.084,-0.0167,0.18,0.4035
20190815,-2.0563,-0.182,-0.2276,-0.2739,-0.2208,-0.2479,-0.3321,-0.1,-0.0984,-0.0841,-0.0172,0.1789,0.4021
20190816,-2.0575,-0.179,-0.2276,-0.2668,-0.2185,-0.2371,-0.3161,-0.1,-0.0984,-0.0842,-0.0175,0.1781,0.4011
20190819,-2.0581,-0.185,-0.2315,-0.2657,-0.2132,-0.2245,-0.2992,-0.1,-0.0985,-0.0843,-0.0178,0.1775,0.4002
20190820,-2.0583,-0.195,-0.2415,-0.2717,-0.218,-0.23,-0.3035,-0.1,-0.0985,-0.0843,-0.018,0.177,0.3995
20190821,-2.0581,-0.205,-0.2475,-0.2736,-0.2228,-0.2347,-0.3131,-0.1,-0.0985,-0.0844,-0.0182,0.1767,0.3991
20190822,-2.0574,-0.213,-0.2465,-0.2786,-0.2228,-0.2345,-0.3078,-0.1,-0.0985,-0.0844,-0.0182,0.1765,0.3988
20190823,-2.0562,-0.201,-0.2365,-0.2686,-0.2168,-0.2235,-0.2947,-0.1,-0.0985,-0.0844,-0.0182,0.1765,0.3987
20190826,-2.0547,-0.223,-0.2676,-0.3087,-0.2579,-0.2676,-0.3388,-0.1,-0.0984,-0.0843,-0.0181,0.1766,0.3988
20190827,-2.0525,-0.203,-0.2516,-0.2928,-0.2471,-0.257,-0.3291,-0.1,-0.0984,-0.0842,-0.0179,0.177,0.3991
20190828,-2.0498,-0.204,-0.2526,-0.2969,-0.2534,-0.2595,-0.3307,-0.1,-0.0984,-0.0841,-0.0176,0.1775,0.3997
20190829,-2.0465,-0.217,-0.2696,-0.31,-0.2688,-0.2792,-0.3515,-0.1,-0.0984,-0.084,-0.0172,0.1782,0.4005
20190830,-2.0425,-0.207,-0.2636,-0.3012,-0.2583,-0.2741,-0.3516,-0.1,-0.0984,-0.0838,-0.0167,0.1791,0.4016
20190902,-2.038,-0.199,-0.2617,-0.2954,-0.25,-0.2682,-0.343,-0.1,-0.0983,-0.0836,-0.016,0.1802,0.403
20190903,-2.0329,-0.195,-0.2537,-0.3006,-0.2587,-0.2815,-0.3656,-0.1,-0.0983,-0.0834,-0.0153,0.1815,0.4046
20190904,-2.0272,-0.205,-0.2628,-0.3069,-0.2715,-0.2881,-0.3724,-0.1,-0.0982,-0.0831,-0.0145,0.1831,0.4064
20190905,-2.0208,-0.196,-0.2498,-0.2872,-0.2555,-0.2678,-0.3496,-0.1,-0.0982,-0.0828,-0.0135,0.1848,0.4086
20190906,-2.0139,-0.202,-0.2489,-0.2776,-0.2306,-0.2318,-0.304,-0.1,-0.0981,-0.0824,-0.0124,0.1868,0.411
20190909,-2.0068,-0.219,-0.2559,-0.288,-0.2417,-0.2389,-0.3065,-0.1,-0.0981,-0.082,-0.0113,0.1889,0.4135
20190910,-1.9993,-0.194,-0.226,-0.2584,-0.2109,-0.2071,-0.2631,-0.1,-0.098,-0.0816,-0.0101,0.1911,0.4161
20190911,-1.9916,-0.179,-0.2041,-0.2328,-0.1921,-0.1893,-0.2559,-0.1,-0.0979,-0.0812,-0.0089,0.1933,0.4189
20190912,-1.9838,-0.185,-0.2142,-0.2433,-0.1994,-0.1966,-0.2607,-0.1,-0.0978,-0.0807,-0.0076,0.1956,0.4217
20190913,-1.976,-0.151,-0.1663,-0.1878,-0.1437,-0.15,-0.2185,-0.1,-0.0977,-0.0802,-0.0063,0.198,0.4245
20190917,-1.9682,-0.148,-0.1674,-0.1872,-0.14,-0.1463,-0.2113,-0.1,-0.0976,-0.0798,-0.005,0.2003,0.4273
20190918,-1.9606,-0.169,-0.1984,-0.2247,-0.1743,-0.1756,-0.2341,-0.1,-0.0976,-0.0793,-0.0037,0.2026,0.4301
20190919,-1.953,-0.205,-0.2445,-0.2652,-0.2176,-0.2109,-0.2609,-0.1,-0.0975,-0.0788,-0.0024,0.2049,0.4329
20190920,-1.9453,-0.21,-0.2476,-0.2607,-0.2079,-0.1962,-0.2427,-0.1,-0.0974,-0.0783,-0.0011,0.2072,0.4357
20190924,-1.9374,-0.224,-0.2677,-0.2862,-0.2313,-0.2086,-0.2506,-0.1,-0.0973,-0.0778,3e-04,0.2096,0.4386
20190925,-1.9295,-0.246,-0.2918,-0.3177,-0.2477,-0.2221,-0.2565,-0.1,-0.0972,-0.0773,0.0017,0.2121,0.4415
20190926,-1.9214,-0.231,-0.2799,-0.3072,-0.2392,-0.2186,-0.2656,-0.1,-0.0971,-0.0768,0.0032,0.2146,0.4446
20190927,-1.9131,-0.221,-0.2711,-0.3028,-0.2287,-0.2182,-0.2727,-0.1,-0.0969,-0.0762,0.0047,0.2172,0.4477
20190930,-1.9047,-0.223,-0.2662,-0.2884,-0.2122,-0.1969,-0.2469,-0.1,-0.0968,-0.0756,0.0062,0.2199,0.4509
20191001,-1.8962,-0.194,-0.2023,-0.212,-0.1468,-0.1306,-0.2011,-0.1,-0.0967,-0.075,0.0078,0.2226,0.4541
20191002,-1.8879,-0.209,-0.2365,-0.2546,-0.1784,-0.1632,-0.2243,-0.1,-0.0965,-0.0744,0.0094,0.2252,0.4573
20191003,-1.8798,-0.225,-0.2636,-0.2862,-0.2049,-0.1988,-0.2634,-0.1,-0.0964,-0.0738,0.0109,0.2278,0.4604
20191004,-1.8717,-0.235,-0.2797,-0.3018,-0.2275,-0.2175,-0.2765,-0.1,-0.0963,-0.0732,0.0125,0.2305,0.4635
20191007,-1.8634,-0.238,-0.2889,-0.3125,-0.2441,-0.2312,-0.2837,-0.1,-0.0961,-0.0725,0.0141,0.2332,0.4667
20191008,-1.8549,-0.223,-0.268,-0.2882,-0.2188,-0.207,-0.262,-0.1,-0.096,-0.0718,0.0158,0.236,0.47
20191009,-1.8463,-0.224,-0.2692,-0.2929,-0.2255,-0.2088,-0.2654,-0.1,-0.0958,-0.0711,0.0175,0.2388,0.4734
20191010,-1.8376,-0.215,-0.2584,-0.2916,-0.2332,-0.2177,-0.2788,-0.1,-0.0956,-0.0704,0.0192,0.2417,0.4768
20191011,-1.8288,-0.195,-0.2235,-0.2553,-0.204,-0.1987,-0.2623,-0.1,-0.0955,-0.0697,0.021,0.2447,0.4803
20191015,-1.8199,-0.181,-0.2087,-0.2401,-0.1938,-0.1957,-0.2648,-0.1,-0.0953,-0.0689,0.0228,0.2477,0.4838
20191016,-1.8111,-0.167,-0.1959,-0.2309,-0.1867,-0.1937,-0.2633,-0.1,-0.0951,-0.0681,0.0247,0.2507,0.4873
20191017,-1.8023,-0.154,-0.1861,-0.2267,-0.1836,-0.1907,-0.2618,-0.1,-0.0949,-0.0673,0.0266,0.2537,0.4908
20191018,-1.7935,-0.144,-0.1763,-0.2225,-0.1794,-0.1827,-0.2554,-0.1,-0.0947,-0.0665,0.0284,0.2567,0.4944
20191021,-1.7847,-0.145,-0.1775,-0.2123,-0.1663,-0.1697,-0.2389,-0.1,-0.0945,-0.0657,0.0303,0.2597,0.4979
20191023,-1.7762,-0.152,-0.1817,-0.2191,-0.1702,-0.1777,-0.2413,-0.1,-0.0943,-0.0649,0.0322,0.2627,0.5013
20191024,-1.7677,-0.156,-0.189,-0.226,-0.179,-0.1887,-0.2607,-0.1,-0.094,-0.064,0.034,0.2657,0.5047
20191025,-1.7594,-0.143,-0.1772,-0.2158,-0.1809,-0.1896,-0.2591,-0.1,-0.0938,-0.0632,0.0359,0.2686,0.5081
20191028,-1.751,-0.119,-0.1644,-0.2006,-0.1668,-0.1805,-0.2575,-0.1,-0.0936,-0.0624,0.0378,0.2715,0.5115
20191029,-1.7428,-0.108,-0.1486,-0.1805,-0.1476,-0.1624,-0.2408,-0.1,-0.0934,-0.0615,0.0396,0.2744,0.5148
20191030,-1.7348,-0.118,-0.1539,-0.1913,-0.1614,-0.1802,-0.2641,-0.1,-0.0931,-0.0607,0.0414,0.2772,0.5181
20191031,-1.727,-0.139,-0.1741,-0.2121,-0.1822,-0.205,-0.2923,-0.1,-0.0929,-0.0599,0.0432,0.28,0.5213
20191101,-1.719,-0.174,-0.2203,-0.255,-0.224,-0.2508,-0.3305,-0.1,-0.0927,-0.059,0.045,0.2828,0.5245
20191105,-1.7108,-0.141,-0.1786,-0.2099,-0.18,-0.2047,-0.2979,-0.1,-0.0924,-0.0581,0.047,0.2857,0.5279
20191106,-1.7025,-0.092,-0.1249,-0.1488,-0.1319,-0.1647,-0.2673,-0.1,-0.0921,-0.0572,0.0489,0.2887,0.5313
20191107,-1.6945,-0.092,-0.1201,-0.1477,-0.1338,-0.1726,-0.2666,-0.1,-0.0919,-0.0563,0.0508,0.2916,0.5346
20191108,-1.6866,-0.077,-0.0934,-0.1236,-0.1107,-0.1475,-0.2389,-0.1,-0.0916,-0.0554,0.0527,0.2945,0.5379
20191111,-1.6791,-0.094,-0.1047,-0.1345,-0.1165,-0.1562,-0.244,-0.1,-0.0913,-0.0545,0.0545,0.2972,0.541
20191112,-1.6719,-0.074,-0.0739,-0.0993,-0.0883,-0.1328,-0.2219,-0.1,-0.0911,-0.0537,0.0563,0.2998,0.5439
20191113,-1.6652,-0.095,-0.0902,-0.1151,-0.1009,-0.1452,-0.2306,-0.1,-0.0908,-0.0529,0.0579,0.3022,0.5466
20191114,-1.659,-0.105,-0.1054,-0.1449,-0.1264,-0.1744,-0.2521,-0.1,-0.0906,-0.0521,0.0594,0.3044,0.5491
20191115,-1.6529,-0.1,-0.0976,-0.1396,-0.1268,-0.1715,-0.2494,-0.1,-0.0904,-0.0514,0.0608,0.3065,0.5514
20191118,-1.6471,-0.106,-0.1099,-0.1563,-0.1442,-0.1885,-0.2667,-0.1,-0.0901,-0.0507,0.0622,0.3085,0.5537
20191119,-1.6415,-0.108,-0.1221,-0.161,-0.1505,-0.1955,-0.2729,-0.1,-0.0899,-0.05,0.0635,0.3105,0.5559
20191120,-1.6359,-0.114,-0.1323,-0.1766,-0.1709,-0.2184,-0.2991,-0.1,-0.0897,-0.0494,0.0649,0.3124,0.5581
20191121,-1.6302,-0.099,-0.1225,-0.1733,-0.1733,-0.2304,-0.3153,-0.1,-0.0895,-0.0487,0.0663,0.3144,0.5603
20191122,-1.6242,-0.091,-0.1028,-0.1481,-0.1447,-0.1955,-0.2847,-0.1,-0.0892,-0.0479,0.0677,0.3165,0.5627
20191125,-1.6184,-0.091,-0.107,-0.1548,-0.1501,-0.1976,-0.286,-0.1,-0.089,-0.0472,0.0691,0.3186,0.565
20191126,-1.6126,-0.094,-0.1123,-0.1656,-0.1626,-0.2156,-0.3083,-0.1,-0.0887,-0.0464,0.0706,0.3206,0.5673
20191127,-1.6068,-0.1,-0.1306,-0.1893,-0.178,-0.2427,-0.3346,-0.1,-0.0884,-0.0457,0.072,0.3227,0.5696
20191128,-1.6006,-0.079,-0.1048,-0.1661,-0.1596,-0.225,-0.3181,-0.1,-0.0882,-0.0449,0.0736,0.325,0.5721
